software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,deprecated_at,deprecated_reason,product_id,cpe_coverage_flag,data_quality_notes
Broadcom Avi (NSX ALB),,,,,not_found,,2026-04-01,2026-07-11,not in regen,broadcom-avi-nsx-alb,cpe_not_found_pending_nvd,'Broadcom Avi (NSX ALB)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Broadcom Emulex SecureHBA,,,,,not_found,,2026-04-01,2026-07-11,not in regen,broadcom-emulex-securehba,cpe_not_found_pending_nvd,'Broadcom Emulex SecureHBA' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Broadcom Symantec DLP,,,,,not_found,,2026-04-01,2026-07-11,not in regen,broadcom-symantec-dlp,cpe_not_found_pending_nvd,'Broadcom Symantec DLP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Broadcom Symantec SES,,,,,not_found,,2026-04-01,2026-07-11,not in regen,broadcom-symantec-ses,cpe_not_found_pending_nvd,'Broadcom Symantec SES' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
BTQ Bitcoin Quantum,,,,,not_found,,2026-07-14,,,,,
BTQ Bitcoin Quantum Testnet,,,,,not_found,,2026-04-01,2026-07-11,not in regen,btq-bitcoin-quantum-testnet,cpe_not_found_pending_nvd,'BTQ Bitcoin Quantum Testnet' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
C-DOT Quantum CEM Encryptor,,,,,not_found,,2026-04-01,2026-07-11,not in regen,c-dot-quantum-cem-encryptor,cpe_not_found_pending_nvd,'C-DOT Quantum CEM Encryptor' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Caddy Server,,,,,not_found,,2026-04-01,2026-07-11,not in regen,caddy-server,cpe_not_found_pending_nvd,'Caddy Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cardano,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cardano,cpe_not_found_pending_nvd,'Cardano' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
CAST KiviPQC-KEM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cast-kivipqc-kem,cpe_not_found_pending_nvd,'CAST KiviPQC-KEM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
CATO Networks SASE,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cato-networks-sase,cpe_not_found_pending_nvd,'CATO Networks SASE' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cellcrypt PQC Communications,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cellcrypt-pqc-communications,cpe_not_found_pending_nvd,'Cellcrypt PQC Communications' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
CentOS Stream,cpe:2.3:o:centos:stream:8:*:*:*:*:*:*:*,centos,stream,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=centos%20stream,2026-04-01,2026-07-11,not in regen,centos-stream,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Check Point Quantum,cpe:2.3:h:checkpoint:quantum_security_management:-:*:*:*:*:*:*:*,checkpoint,quantum_security_management,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=check%20point%20quantum,2026-04-01,2026-07-11,not in regen,check-point-quantum,cpe_partial_match,Partial CPE match for 'Check Point Quantum'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=check%20point%20quantum.
Checkmarx One,,,,,not_found,,2026-04-01,2026-07-11,not in regen,checkmarx-one,cpe_not_found_pending_nvd,'Checkmarx One' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Chelpis Quantum PQC (Taiwan),,,,,not_found,,2026-04-01,2026-07-11,not in regen,chelpis-quantum-pqc-taiwan,cpe_not_found_pending_nvd,'Chelpis Quantum PQC (Taiwan)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
China Telecom Quantum Group,,,,,not_found,,2026-04-01,2026-07-11,not in regen,china-telecom-quantum-group,cpe_not_found_pending_nvd,'China Telecom Quantum Group' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
ChromeOS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,chromeos,cpe_not_found_pending_nvd,'ChromeOS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Ciena WaveLogic 6 Extreme,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ciena-wavelogic-6-extreme,cpe_not_found_pending_nvd,'Ciena WaveLogic 6 Extreme' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cilium Service Mesh PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cilium-service-mesh-pqc,cpe_not_found_pending_nvd,'Cilium Service Mesh PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
CIQ Rocky Linux CAVP PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ciq-rocky-linux-cavp-pqc,cpe_not_found_pending_nvd,'CIQ Rocky Linux CAVP PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
CircleCI,,,,,not_found,,2026-04-01,2026-07-11,not in regen,circleci,cpe_not_found_pending_nvd,'CircleCI' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
CISA PQC Migration Framework,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cisa-pqc-migration-framework,cpe_not_found_pending_nvd,'CISA PQC Migration Framework' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cisco ASA (Adaptive Security Appliance),,,,,not_found,,2026-04-01,2026-07-11,not in regen,cisco-asa-adaptive-security-appliance,cpe_not_found_pending_nvd,'Cisco ASA (Adaptive Security Appliance)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cisco Catalyst 9500 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cisco-catalyst-9500-pqc,cpe_not_found_pending_nvd,'Cisco Catalyst 9500 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cisco Catalyst Center,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cisco-catalyst-center,cpe_not_found_pending_nvd,'Cisco Catalyst Center' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cisco Identity Services Engine (ISE),cpe:2.3:h:cisco:identity_services_engine:-:*:*:*:*:*:*:*,cisco,identity_services_engine,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=cisco%20identity%20services%20engine%20%28ise%29,2026-04-01,2026-07-11,not in regen,cisco-identity-services-engine-ise,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Cisco IOS XE PQC,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Cisco IOS XR,cpe:2.3:o:cisco:ios_xr_for_crs-1:-:*:*:*:*:*:*:*,cisco,ios_xr_for_crs-1,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=cisco%20ios%20xr,2026-04-01,2026-07-11,not in regen,cisco-ios-xr,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Cisco Meraki MX (Cloud-Managed Firewall),,,,,not_found,,2026-04-01,2026-07-11,not in regen,cisco-meraki-mx-cloud-managed-firewall,cpe_not_found_pending_nvd,'Cisco Meraki MX (Cloud-Managed Firewall)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cisco Secure Client (AnyConnect),,,,,not_found,,2026-04-01,2026-07-11,not in regen,cisco-secure-client-anyconnect,cpe_not_found_pending_nvd,'Cisco Secure Client (AnyConnect)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cisco Webex,cpe:2.3:a:cisco:webex_recording_format_player:27.21.10:*:*:*:*:*:*:*,cisco,webex_recording_format_player,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=cisco%20webex,2026-04-01,2026-07-11,not in regen,cisco-webex,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
citadel_pqcrypto,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Citrix ADC (NetScaler),,,,,not_found,,2026-04-01,2026-07-11,not in regen,citrix-adc-netscaler,cpe_not_found_pending_nvd,'Citrix ADC (NetScaler)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Citrix CVAD,,,,,not_found,,2026-04-01,2026-07-11,not in regen,citrix-cvad,cpe_not_found_pending_nvd,'Citrix CVAD' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Citrix Virtual Apps and Desktops,cpe:2.3:a:citrix:virtual_apps_and_desktops:1903:*:*:*:ltsr:*:*:*,citrix,virtual_apps_and_desktops,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=citrix%20virtual%20apps%20and%20desktops,2026-04-01,2026-07-11,not in regen,citrix-virtual-apps-and-desktops,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Claroty Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,claroty-platform,cpe_not_found_pending_nvd,'Claroty Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cloudflare CIRCL,cpe:2.3:a:cloudflare:circl:1.3.3:*:*:*:*:go:*:*,cloudflare,circl,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=cloudflare%20circl,2026-04-01,2026-07-11,not in regen,cloudflare-circl,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Cloudflare Edge Network,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cloudflare-edge-network,cpe_not_found_pending_nvd,'Cloudflare Edge Network' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cloudflare Zero Trust,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cloudflare-zero-trust,cpe_not_found_pending_nvd,'Cloudflare Zero Trust' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
CockroachDB Encryption,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cockroachdb-encryption,cpe_not_found_pending_nvd,'CockroachDB Encryption' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Codegic Khatim PKI Server,,,,,not_found,,2026-04-01,2026-07-11,not in regen,codegic-khatim-pki-server,cpe_not_found_pending_nvd,'Codegic Khatim PKI Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Codegic Khatim Sign Server,,,,,not_found,,2026-04-01,2026-07-11,not in regen,codegic-khatim-sign-server,cpe_not_found_pending_nvd,'Codegic Khatim Sign Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cohesity DataCloud,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cohesity-datacloud,cpe_not_found_pending_nvd,'Cohesity DataCloud' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Coinbase Custody,,,,,not_found,,2026-04-01,2026-07-11,not in regen,coinbase-custody,cpe_not_found_pending_nvd,'Coinbase Custody' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Commvault Cloud,,,,,not_found,,2026-04-01,2026-07-11,not in regen,commvault-cloud,cpe_not_found_pending_nvd,'Commvault Cloud' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Confluent Cloud Kafka PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,confluent-cloud-kafka-pqc,cpe_not_found_pending_nvd,'Confluent Cloud Kafka PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Copper.co,,,,,not_found,,2026-04-01,2026-07-11,not in regen,copper-co,cpe_not_found_pending_nvd,'Copper.co' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
coreboot,cpe:2.3:o:coreboot:coreboot:4.13:*:*:*:*:*:*:*,coreboot,coreboot,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=coreboot%20coreboot,2026-04-01,2026-07-11,not in regen,coreboot,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
CoreDNS PQC DNSSEC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,coredns-pqc-dnssec,cpe_not_found_pending_nvd,'CoreDNS PQC DNSSEC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cosmian covercrypt,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Cosmos/Tendermint,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cosmos-tendermint,cpe_not_found_pending_nvd,'Cosmos/Tendermint' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Cranium AI Security Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,cranium-ai-security-platform,cpe_not_found_pending_nvd,'Cranium AI Security Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
CREDEBL,,,,,not_found,,2026-04-01,2026-07-11,not in regen,credebl,cpe_not_found_pending_nvd,'CREDEBL' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
