Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified,binding_force,source_class,trusted_source_linked_at
Canada,CA,ISED,Canadian Forum for Digital Infrastructure Resilience (CFDIR) Quantum-Readiness Working Group (QRWG),,Milestone,Guidance,2023,2023,PQC Best Practices Published,"The Quantum-Readiness Working Group (QRWG) of the Canadian Forum for Digital Infrastructure Resilience (CFDIR) publishes version 03 of the Canadian National Quantum-Readiness Best Practices and Guidelines, advising Canadian businesses, organizations, and Critical Infrastructure owners and operators to begin planning a transition to quantum-safe cryptography through preparation, discovery and quantum risk assessment phases.",https://ised-isde.canada.ca/site/spectrum-management-telecommunications/sites/default/files/attachments/2023/cfdir-quantum-readiness-best-practices-v03.pdf,2023-06-12,Validated,ised-canada,timeline/Canada_ISED_PQC_Best_Practices_Published.pdf,yes,ISED,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,CA-CFDIR-Quantum-Readiness-2023,government,,,SOFT,canada-ised-pqc-best-practices-published,2026-09-25,recommendation,primary,
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Milestone,Guidance,2025,2025,CCCS PQC Migration Roadmap Published,CCCS publishes ITSM.40.001 Roadmap for migration to PQC for Government of Canada. Effective June 23 2025.,https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,2025-06-24,Validated,cccs,timeline/Canada_CCCS_CCCS_PQC_Migration_Roadmap_Published.html,yes,CCCS,url_authoritative,registered,2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,ITSM.40.001,,government,,,SOFT,canada-cccs-cccs-pqc-migration-roadmap-published,2026-09-25,recommendation,primary,
Canada,CA,TBS,Treasury Board of Canada Secretariat,,Milestone,Policy,2025,2025,SPIN Notice Published,"Security Policy Implementation Notice on PQC migration effective October 9, 2025 under Policy on Government Security.",https://www.canada.ca/en/government/system/digital-government/policies-standards/spin/migrating-government-canada-post-quantum-cryptography.html,2025-10-09,Validated,tbs-canada,timeline/Canada_TBS_SPIN_Notice_Published.html,yes,TBS,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,CA-TBS-SPIN-PQC-2025,government,,,HARD,canada-tbs-spin-notice-published,2026-09-25,mandatory_for_scope,primary,
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Phase,Discovery,2025,2026,Departmental Planning Phase,Federal departments develop initial departmental PQC migration plans. Due by April 2026.,https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,2025-06-24,Validated,cccs,timeline/Canada_CCCS_CCCS_PQC_Migration_Roadmap_Published.html,no,CCCS,url_authoritative,registered,2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,SOFT,canada-cccs-departmental-planning-phase,2026-08-16,recommendation,primary,
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Milestone,Deadline,2026,2026,Departmental PQC Migration Plans Due,"Federal departments and agencies are to develop an initial departmental PQC migration plan by April 2026 and report on PQC migration progress beginning April 2026 and annually after, with progress reporting requested and collected by TBS as part of annual departmental plan on service and digital submissions. As a procurement best practice, contracts should have clauses ensuring the vendor will include support for PQC compliant with Cyber Centre recommendations.",https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,2025-06-24,Validated,cccs,timeline/Canada_CCCS_CCCS_PQC_Migration_Roadmap_Published.html,no,CCCS,url_authoritative,registered,"2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,,,government,,,SOFT,canada-cccs-departmental-pqc-migration-plans-due,2026-09-25,recommendation,primary,
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Phase,Migration,2028,2035,Transition Phase,"Phase 3 (Transition) of the Government of Canada PQC migration. Departments and agencies, including SSC, begin transitioning the systems they are responsible for to quantum-safe cryptography by April 1, 2028 (TBS SPIN 6.3.3 / 6.3.5) and complete the PQC migration of remaining systems by the end of 2035 (6.3.7); high-priority systems are to be complete by the end of 2031 (6.3.6). CCCS ITSM.40.001 and the TBS SPIN describe the same three phases (Preparation / Identification / Transition) and the SPIN cites ITSM.40.001 as its basis.",https://www.canada.ca/en/government/system/digital-government/policies-standards/spin/migrating-government-canada-post-quantum-cryptography.html,2025-10-09,Validated,tbs-canada,timeline/Canada_TBS_SPIN_Notice_Published.html,no,CCCS,url_authoritative,registered,"2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-09-26 (r11): DEFECT FIX (two invented phases merged into the one phase the sources describe) — this row was 'High Priority Migration Phase' 2026-2031, and 'canada-cccs-remaining-systems-migration' ('Remaining Systems Migration', blank StartYear - 2035) was a second row beside it. NEITHER cited document contains a 'High Priority Migration Phase' or a 'Remaining Systems Migration': both CCCS ITSM.40.001 and the TBS SPIN use the SAME three phases (Preparation / Identification / Transition) and the SPIN cites ITSM.40.001 as its basis, so the two documents are one coherent model describing ONE Transition phase with two completion checkpoints inside it. The two rows are therefore folded into this single Transition Phase row bounded by the SPIN's own §6.3 dates, verbatim: ""By April 1, 2028, departments and agencies will: ... 6.3.3 Begin transitioning systems for which the department is responsible to quantum-safe cryptography."" (start) and ""By the end of 2035, departments and agencies, including SSC, will 6.3.7 Complete the PQC migration of remaining systems."" (end). The old StartYear 2026 was a plan-due date, not a phase start: ITSM.40.001 attaches 2026 only to planning and reporting (""April 2026: Develop an initial departmental PQC migration plan""). SourceUrl/SourceDate/local_file/trusted_source_id are repointed to the SPIN capture (Canada_TBS_SPIN_Notice_Published.html, effective 2025-10-09) because the bounds now come from it. The two completion checkpoints are NOT duplicated here — they remain the existing correctly-sourced milestone rows 'canada-cccs-high-priority-systems-complete' (2031, §6.3.6) and 'canada-cccs-full-gc-migration-complete' (2035, §6.3.7). RETIRED event_id: 'canada-cccs-remaining-systems-migration' — merged into this row and REMOVED from the dataset in r11; anything keyed off it (concept_registry concept 'timeline:remaining-systems-migration', public/timeline/manifest.json refId, public/data/reference-cache-drift.json refId) should be traced to this event_id. This event_id is kept unchanged because IDs are sacred, even though its '-high-priority-' stem no longer describes the row's scope. Nuance for a future reviewer: SPIN §6.3 'Phase 3: Transition' formally opens at April 1, 2026 with a procurement-clause obligation (6.3.1); 2028 is when transitioning SYSTEMS begins, which is what this phase bar represents. ITSM.40.001 §3 also notes ""These phases will likely overlap.""",active,,,,,government,,,SOFT,canada-cccs-high-priority-migration-phase,2026-09-26,recommendation,primary,
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Milestone,Deadline,2031,2031,High Priority Systems Complete,Completion of PQC migration for high priority government systems.,https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,2025-06-24,Validated,cccs,timeline/Canada_CCCS_CCCS_PQC_Migration_Roadmap_Published.html,no,CCCS,url_authoritative,registered,"2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,,,government,true,,SOFT,canada-cccs-high-priority-systems-complete,2026-09-24,recommendation,primary,
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Milestone,Deadline,2035,2035,Full GC Migration Complete,Completion of PQC migration for all Government of Canada non-classified systems.,https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,2025-06-24,Validated,cccs,timeline/Canada_CCCS_CCCS_PQC_Migration_Roadmap_Published.html,no,CCCS,url_authoritative,registered,"2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,,,government,,,SOFT,canada-cccs-full-gc-migration-complete,2026-09-25,recommendation,primary,
China,CN,CACR,Chinese Association for Cryptologic Research,,Milestone,Standardization,2020,2020,CACR PQC Competition Results,CACR announces results of its post-quantum cryptography competition selecting initial algorithms (36 submissions).,https://en.qapp.tech/help/cacr,2020-01-01,Validated,cacr-china,timeline/China_CACR_CACR_PQC_Competition_Results.html,yes,CACR,url_needs_review,registered,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",deprecated,2026-06-07,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found.",,,standards,,,,china-cacr-cacr-pqc-competition-results,,,,
China,CN,ICCS,Institute of Commercial Cryptography Standards,,Milestone,Standardization,2025,2025,NGCC Program Launched,"China's Commercial Cryptography Standards Research Institute (商用密码标准研究院), under the work arrangements of the Cryptography Industry Standardization Technical Committee, announces (5 Feb 2025) global solicitations for next-generation public-key, hash and block-cipher algorithms to address the quantum computing threat, with winning algorithms selected for standardization.",https://www.niccs.org.cn/symmbzyjy/tzgg/pc/content/1937422988373135360/content_1937422988373135360.html,2025-02-05,Validated,iccs-china,timeline/China_ICCS_NGCC_Program_Launched.html,yes,ICCS,url_authoritative,registered,2026-06-07: Upgraded from thequantuminsider.com to native-language authoritative primary (www.niccs.org.cn); fetched via anti-bot resilient fetcher. English translation of the relevant section cached at public/timeline/China_ICCS_NGCC_Program_Launched.translation.md for verifiability. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,standards,,,,china-iccs-ngcc-program-launched,2026-08-16,informational,primary,
China,CN,China Telecom,China Telecom Quantum Group,,Milestone,Migration,2025,2025,Hybrid Quantum-Safe System Launched,"China Telecom Quantum Group launches the world's first commercial distributed cryptographic system fusing Quantum Key Distribution (QKD) with post-quantum cryptography (PQC), delivering end-to-end quantum-resistant key distribution; demonstrated by the first >1,000 km cross-domain quantum-secure call between Beijing and Hefei, with rollout across 16 metro networks.",https://www.chinatelecom-h.com/en/ir/report/interim2025.pdf,2025-05-20,Validated,china-telecom,timeline/china-china-telecom-hybrid-quantum-safe-system-launched.pdf,no,China Telecom,url_authoritative,registered,2026-06-07: Upgraded from thequantuminsider.com to native-language authoritative primary (www.chinatelecom.com.cn); fetched via anti-bot resilient fetcher. English translation of the relevant section cached at public/timeline/China_China_Telecom_Hybrid_Quantum-Safe_System_Launched.translation.md for verifiability. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-09-25,"out-of-scope:vendor (A telecom operator's product release reported in its own interim financial report, not a government or standards milestone.) — timeline scope decision T2; archived, evidence kept",,,vendor,,,,china-china-telecom-hybrid-quantum-safe-system-launched,2026-09-08,,,
