product_id,software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
android-16,Android 16,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165,no_pqc_cert_classical_only,url_authoritative,CMVP #5165: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-pq3-corecrypto,Apple PQ3 / CoreCrypto,ACVP,A7637,Apple Inc.,"Apple corecrypto Module [Apple silicon, Kernel, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20368,pqc_cert_present,url_authoritative,CMVP #A7637: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7637,2026-05-06
apple-pq3-corecrypto,Apple PQ3 / CoreCrypto,ACVP,A7649,Apple Inc.,"Apple corecrypto Module [Apple silicon, Secure Key Store, Hardware, SL2] (c_ltc)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20372,pqc_cert_present,url_authoritative,CMVP #A7649: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7649,2026-05-06
apple-pq3-corecrypto,Apple PQ3 / CoreCrypto,ACVP,A7645,Apple Inc.,"Apple corecrypto Module [Apple silicon, User, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20361,pqc_cert_present,url_authoritative,CMVP #A7645: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7645,2026-05-06
apple-pq3-corecrypto,Apple PQ3 / CoreCrypto,FIPS 140-3,5184,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5184,no_pqc_cert_classical_only,url_authoritative,CMVP #5184: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-pq3-corecrypto,Apple PQ3 / CoreCrypto,FIPS 140-3,5202,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5202,no_pqc_cert_classical_only,url_authoritative,CMVP #5202: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-pq3-corecrypto,Apple PQ3 / CoreCrypto,FIPS 140-3,5201,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5201,no_pqc_cert_classical_only,url_authoritative,CMVP #5201: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-safari,Apple Safari,ACVP,A7637,Apple Inc.,"Apple corecrypto Module [Apple silicon, Kernel, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20368,pqc_cert_present,url_authoritative,CMVP #A7637: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7637,2026-05-06
apple-safari,Apple Safari,ACVP,A7649,Apple Inc.,"Apple corecrypto Module [Apple silicon, Secure Key Store, Hardware, SL2] (c_ltc)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20372,pqc_cert_present,url_authoritative,CMVP #A7649: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7649,2026-05-06
apple-safari,Apple Safari,ACVP,A7645,Apple Inc.,"Apple corecrypto Module [Apple silicon, User, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20361,pqc_cert_present,url_authoritative,CMVP #A7645: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7645,2026-05-06
apple-safari,Apple Safari,FIPS 140-3,5184,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5184,no_pqc_cert_classical_only,url_authoritative,CMVP #5184: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-safari,Apple Safari,FIPS 140-3,5202,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5202,no_pqc_cert_classical_only,url_authoritative,CMVP #5202: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-safari,Apple Safari,FIPS 140-3,5201,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5201,no_pqc_cert_classical_only,url_authoritative,CMVP #5201: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-codesign,Apple codesign,ACVP,A7637,Apple Inc.,"Apple corecrypto Module [Apple silicon, Kernel, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20368,pqc_cert_present,url_authoritative,CMVP #A7637: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7637,2026-05-06
apple-codesign,Apple codesign,ACVP,A7649,Apple Inc.,"Apple corecrypto Module [Apple silicon, Secure Key Store, Hardware, SL2] (c_ltc)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20372,pqc_cert_present,url_authoritative,CMVP #A7649: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7649,2026-05-06
apple-codesign,Apple codesign,ACVP,A7645,Apple Inc.,"Apple corecrypto Module [Apple silicon, User, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20361,pqc_cert_present,url_authoritative,CMVP #A7645: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A7645,2026-05-06
apple-codesign,Apple codesign,FIPS 140-3,5101,Apple Inc.,"Apple corecrypto Module v14.1 [Apple silicon, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5101,no_pqc_cert_classical_only,url_authoritative,CMVP #5101: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-codesign,Apple codesign,FIPS 140-3,5108,Apple Inc.,"Apple corecrypto Module v14.1 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5108,no_pqc_cert_classical_only,url_authoritative,CMVP #5108: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-codesign,Apple codesign,FIPS 140-3,5184,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5184,no_pqc_cert_classical_only,url_authoritative,CMVP #5184: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-codesign,Apple codesign,FIPS 140-3,5202,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5202,no_pqc_cert_classical_only,url_authoritative,CMVP #5202: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
apple-codesign,Apple codesign,FIPS 140-3,5201,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5201,no_pqc_cert_classical_only,url_authoritative,CMVP #5201: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
arista-eos-extensible-operating-system,Arista EOS (Extensible Operating System),FIPS 140-3,4592,"Arista Networks, Inc.",Arista EOS Crypto Module,Falcon,FIPS 140-3 L3,Active,2023-09-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4592,pqc_cert_present,url_authoritative,CMVP #4592: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4592,2026-05-06
arista-eos-extensible-operating-system,Arista EOS (Extensible Operating System),FIPS 140-3,5001,"Arista Networks, Inc.",Arista Crypto Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5001,no_pqc_cert_classical_only,url_authoritative,CMVP #5001: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
azure-dedicated-hsm-marvell-liquidsecurity,Azure Dedicated HSM (Marvell LiquidSecurity),ACVP,A6877,"Marvell Semiconductor, Inc.",LS2-OQS-Crypto,"ML-DSA, ML-KEM",,Active,2025-05-01,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19612,pqc_cert_present,url_authoritative,CMVP #A6877: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/A6877,2026-05-06
azure-dedicated-hsm-marvell-liquidsecurity,Azure Dedicated HSM (Marvell LiquidSecurity),Common Criteria,cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-psm2,"Marvell Semiconductor, Inc (Scheme: NL)",Marvell LS2 HSM Hardware version: CN9310410-03 C Firmware version: MARVELL-LS2-FW-10.24-0780 Bootloader version: MARVELL-LS2-UBOOT-10.24-0702-R01-SB or MARVELL-LS2-UBOOT-10.24-0702-R02-SB,"ML-KEM, ML-DSA","EAL4+,ALC_FLR.3,AVA_VAN.5",Active,2026-02-23,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-2400151-01-ST.pdf,pqc_cert_present,url_needs_review,CMVP #cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-psm2: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-psm2,2026-05-06
azure-dedicated-hsm-marvell-liquidsecurity,Azure Dedicated HSM (Marvell LiquidSecurity),FIPS 140-3,4700,"Marvell Semiconductor, Inc.",NITROXIII CNN35XX-NFBE HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4700,no_pqc_cert_classical_only,url_authoritative,CMVP #4700: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
azure-dedicated-hsm-marvell-liquidsecurity,Azure Dedicated HSM (Marvell LiquidSecurity),FIPS 140-3,4703,"Marvell Semiconductor, Inc.",Marvell LS2 HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-06-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4703,no_pqc_cert_classical_only,url_authoritative,CMVP #4703: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
azure-devops,Azure DevOps,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,no_pqc_cert_classical_only,url_authoritative,CMVP #4766: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
azure-devops,Azure DevOps,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,no_pqc_cert_classical_only,url_authoritative,CMVP #4825: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
azure-key-vault,Azure Key Vault,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,no_pqc_cert_classical_only,url_authoritative,CMVP #4766: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
azure-key-vault,Azure Key Vault,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,no_pqc_cert_classical_only,url_authoritative,CMVP #4825: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
bitlocker-windows,BitLocker (Windows),FIPS 140-3,4688,Microsoft Corporation,BitLocker Dump Filter,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4688,no_pqc_cert_classical_only,url_authoritative,CMVP #4688: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
bitlocker-windows,BitLocker (Windows),FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,no_pqc_cert_classical_only,url_authoritative,CMVP #4766: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
bitlocker-windows,BitLocker (Windows),FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,no_pqc_cert_classical_only,url_authoritative,CMVP #4825: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
