product_id,software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,cpe_coverage_flag,data_quality_notes,deprecated_at,deprecated_reason
broadcom-avi-nsx-alb,Broadcom Avi (NSX ALB),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Broadcom Avi (NSX ALB)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
broadcom-emulex-securehba,Broadcom Emulex SecureHBA,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Broadcom Emulex SecureHBA' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
broadcom-symantec-dlp,Broadcom Symantec DLP,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Broadcom Symantec DLP' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
broadcom-symantec-ses,Broadcom Symantec SES,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Broadcom Symantec SES' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
bsi-pqc-recommendations,BSI PQC Recommendations,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'BSI PQC Recommendations' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
btq-bitcoin-quantum,BTQ Bitcoin Quantum,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'BTQ Bitcoin Quantum' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
btq-bitcoin-quantum-testnet,BTQ Bitcoin Quantum Testnet,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'BTQ Bitcoin Quantum Testnet' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
c-dot-quantum-cem-encryptor,C-DOT Quantum CEM Encryptor,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'C-DOT Quantum CEM Encryptor' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
caddy-server,Caddy Server,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Caddy Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cardano,Cardano,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cardano' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cast-kivipqc-kem,CAST KiviPQC-KEM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'CAST KiviPQC-KEM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cato-networks-sase,CATO Networks SASE,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'CATO Networks SASE' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cellcrypt-pqc-communications,Cellcrypt PQC Communications,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cellcrypt PQC Communications' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
centos-stream,CentOS Stream,cpe:2.3:o:centos:stream:8:*:*:*:*:*:*:*,centos,stream,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=centos%20stream,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
check-point-quantum,Check Point Quantum,cpe:2.3:h:checkpoint:quantum_security_management:-:*:*:*:*:*:*:*,checkpoint,quantum_security_management,partial,partial,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=check%20point%20quantum,2026-04-01,cpe_partial_match,Partial CPE match for 'Check Point Quantum'; version qualifier absent. Verify against NVD: https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=check%20point%20quantum.,,
checkmarx-one,Checkmarx One,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Checkmarx One' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
chromeos,ChromeOS,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'ChromeOS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ciena-wavelogic-6-extreme,Ciena WaveLogic 6 Extreme,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Ciena WaveLogic 6 Extreme' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cilium-service-mesh-pqc,Cilium Service Mesh PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cilium Service Mesh PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
ciq-rocky-linux-cavp-pqc,CIQ Rocky Linux CAVP PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'CIQ Rocky Linux CAVP PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
circleci,CircleCI,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'CircleCI' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cisa-pqc-migration-framework,CISA PQC Migration Framework,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'CISA PQC Migration Framework' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cisco-asa-adaptive-security-appliance,Cisco ASA (Adaptive Security Appliance),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cisco ASA (Adaptive Security Appliance)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cisco-catalyst-9500-pqc,Cisco Catalyst 9500 PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cisco Catalyst 9500 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cisco-catalyst-center,Cisco Catalyst Center,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cisco Catalyst Center' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cisco-identity-services-engine-ise,Cisco Identity Services Engine (ISE),cpe:2.3:h:cisco:identity_services_engine:-:*:*:*:*:*:*:*,cisco,identity_services_engine,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=cisco%20identity%20services%20engine%20%28ise%29,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
cisco-ios-xe-pqc,Cisco IOS XE PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cisco IOS XE PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cisco-ios-xr,Cisco IOS XR,cpe:2.3:o:cisco:ios_xr_for_crs-1:-:*:*:*:*:*:*:*,cisco,ios_xr_for_crs-1,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=cisco%20ios%20xr,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
cisco-meraki-mx-cloud-managed-firewall,Cisco Meraki MX (Cloud-Managed Firewall),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cisco Meraki MX (Cloud-Managed Firewall)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cisco-secure-client-anyconnect,Cisco Secure Client (AnyConnect),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cisco Secure Client (AnyConnect)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cisco-webex,Cisco Webex,cpe:2.3:a:cisco:webex_recording_format_player:27.21.10:*:*:*:*:*:*:*,cisco,webex_recording_format_player,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=cisco%20webex,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
citadel-pqcrypto,citadel_pqcrypto,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'citadel_pqcrypto' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
citrix-adc-netscaler,Citrix ADC (NetScaler),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Citrix ADC (NetScaler)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
citrix-cvad,Citrix CVAD,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Citrix CVAD' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
citrix-virtual-apps-and-desktops,Citrix Virtual Apps and Desktops,cpe:2.3:a:citrix:virtual_apps_and_desktops:1903:*:*:*:ltsr:*:*:*,citrix,virtual_apps_and_desktops,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=citrix%20virtual%20apps%20and%20desktops,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
claroty-platform,Claroty Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Claroty Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cloudflare-circl,Cloudflare CIRCL,cpe:2.3:a:cloudflare:circl:1.3.3:*:*:*:*:go:*:*,cloudflare,circl,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=cloudflare%20circl,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
cloudflare-edge-network,Cloudflare Edge Network,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cloudflare Edge Network' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cloudflare-zero-trust,Cloudflare Zero Trust,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cloudflare Zero Trust' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cockroachdb-encryption,CockroachDB Encryption,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'CockroachDB Encryption' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
codegic-khatim-pki-server,Codegic Khatim PKI Server,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Codegic Khatim PKI Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
codegic-khatim-sign-server,Codegic Khatim Sign Server,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Codegic Khatim Sign Server' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cohesity-datacloud,Cohesity DataCloud,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cohesity DataCloud' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
coinbase-custody,Coinbase Custody,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Coinbase Custody' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
commvault-cloud,Commvault Cloud,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Commvault Cloud' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
confluent-cloud-kafka-pqc,Confluent Cloud Kafka PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Confluent Cloud Kafka PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
copper-co,Copper.co,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Copper.co' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
coreboot,coreboot,cpe:2.3:o:coreboot:coreboot:4.13:*:*:*:*:*:*:*,coreboot,coreboot,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=coreboot%20coreboot,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
coredns-pqc-dnssec,CoreDNS PQC DNSSEC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'CoreDNS PQC DNSSEC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cosmian-covercrypt,Cosmian covercrypt,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cosmian covercrypt' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cosmos-tendermint,Cosmos/Tendermint,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cosmos/Tendermint' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
cranium-ai-security-platform,Cranium AI Security Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Cranium AI Security Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
credebl,CREDEBL,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'CREDEBL' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
crowdstrike-falcon,CrowdStrike Falcon,cpe:2.3:a:crowdstrike:falcon:6.31.14505.0:*:*:*:*:*:*:*,crowdstrike,falcon,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=crowdstrike%20falcon,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
