xwalk_id,from_concept,to_concept,relationship_type,rationale_type,evidence,verified_date,verified_by,confidence
xw-113,draft-yang-tls-hybrid-sm2-mlkem-03,FIPS 203,intersects_with,technical_dependency,"""achieve a hybrid key exchange in combination with the post-quantum key exchange algorithm ML-KEM768 ([FIPS203])""",2026-05-09,qwen3.6:27b,high
xw-114,draft-yang-tls-hybrid-sm2-mlkem-03,draft-ietf-tls-hybrid-design-16,intersects_with,technical_dependency,"""The main procedure follows what [hybrid] defines... According to [hybrid], the shared secret is calculated in a 'concatenation' approach""",2026-05-09,qwen3.6:27b,high
xw-115,draft-yang-tls-hybrid-sm2-mlkem-03,RFC 8446,intersects_with,technical_dependency,"""MUST include 'curveSM2MLKEM768' in the 'supported_groups' extension of the ClientHello structure defined in Section 4.2.7 of [RFC8446]""",2026-05-09,qwen3.6:27b,high
xw-116,draft-yang-tls-hybrid-sm2-mlkem-03,RFC 8998,intersects_with,technical_dependency,"""As per [RFC8998], the SM2 elliptic curve ID used in the Supported Groups extension is defined as: NamedGroup curveSM2 = { 41 }""",2026-05-09,qwen3.6:27b,high
xw-117,draft-yang-tls-hybrid-sm2-mlkem-03,ISO/IEC 14888-4:2024,intersects_with,technical_dependency,"""SM2, ISO/IEC 14888-3:2018 [ISO-SM2]... is a set of elliptic curve based cryptographic algorithms""",2026-05-09,qwen3.6:27b,medium
xw-118,draft-yang-tls-hybrid-sm2-mlkem-03,draft-ietf-tls-ecdhe-mlkem-04,intersects_with,technical_dependency,"""Related IETF drafts include [hybrid] and [ecdhe-mlkem].""",2026-05-09,qwen3.6:27b,medium
xw-119,RFC 9881,FIPS 204,intersects_with,technical_dependency,"""This document specifies the conventions for using FIPS 204, the Module-Lattice-Based Digital Signature Algorithm (ML-DSA) in Internet X.509 certificates and CRLs.""",2026-05-09,qwen3.6:27b,high
xw-120,RFC 9881,RFC 5280,intersects_with,technical_dependency,"""The identifiers defined in Section 2 can be used as the AlgorithmIdentifier in the signatureAlgorithm field... in certificates and CRLs, respectively, [RFC5280].""",2026-05-09,qwen3.6:27b,high
xw-121,RFC 9881,RFC 5912,intersects_with,technical_dependency,"""The AlgorithmIdentifier type is defined in [RFC5912] as follows... NOTE: The above syntax is from [RFC5912] and is compatible with the 2021 ASN.1 syntax [X680].""",2026-05-09,qwen3.6:27b,high
xw-122,RFC 9881,RFC 5958,intersects_with,technical_dependency,"""[RFC5958] specifies the Asymmetric Key Package's OneAsymmetricKey type for encoding asymmetric keypairs. When an ML-DSA private key or keypair is encoded as a OneAsymmetricKey, it follows the description in Section 6.""",2026-05-09,qwen3.6:27b,high
xw-123,RFC 9881,RFC 7468,intersects_with,implementation_guidance,"""Appendix C contains example ML-DSA public keys encoded using the textual encoding defined in [RFC7468].""",2026-05-09,qwen3.6:27b,high
xw-124,RFC 9881,RFC 2119,intersects_with,technical_dependency,"""The key words ""MUST"", ""MUST NOT""... in this document are to be interpreted as described in BCP 14 [RFC2119] [RFC8174] when, and only when, they appear in all capitals""",2026-05-09,qwen3.6:27b,high
xw-125,RFC 9881,RFC 8174,intersects_with,technical_dependency,"""The key words ""MUST"", ""MUST NOT""... in this document are to be interpreted as described in BCP 14 [RFC2119] [RFC8174] when, and only when, they appear in all capitals""",2026-05-09,qwen3.6:27b,high
xw-126,draft-ietf-lamps-cms-kyber-13,FIPS 203,intersects_with,technical_dependency,"""Three parameter sets for the ML-KEM algorithm are specified by the US National Institute of Standards and Technology (NIST) in FIPS 203.""",2026-05-09,qwen3.6:27b,high
xw-127,draft-ietf-lamps-cms-kyber-13,RFC 9629,intersects_with,technical_dependency,"""This document specifies the conventions for using ML-KEM with the Cryptographic Message Syntax (CMS) using the KEMRecipientInfo structure defined in ... (RFC 9629).""",2026-05-09,qwen3.6:27b,high
xw-128,draft-ietf-lamps-cms-kyber-13,RFC 5652,intersects_with,technical_dependency,"""The ML-KEM algorithm MAY be employed for one or more recipients in the CMS enveloped-data content type [RFC5652]...""",2026-05-09,qwen3.6:27b,high
xw-129,draft-ietf-lamps-cms-kyber-13,RFC 5083,intersects_with,technical_dependency,"""...or the CMS authenticated-enveloped-data content type [RFC5083].""",2026-05-09,qwen3.6:27b,high
xw-130,draft-ietf-lamps-cms-kyber-13,draft-ietf-lamps-kyber-certificates,intersects_with,technical_dependency,"""See Section 6 of [I-D.ietf-lamps-kyber-certificates] for private key encoding considerations.""",2026-05-09,qwen3.6:27b,high
xw-131,draft-ietf-uta-pqc-app-01,RFC 9794,intersects_with,technical_dependency,"""This document adopts terminology defined in [RFC9794].""",2026-05-09,qwen3.6:27b,high
xw-132,draft-ietf-uta-pqc-app-01,draft-ietf-pquip-pqc-engineers-14,intersects_with,technical_dependency,"""The traditional cryptographic primitives requiring replacement are discussed in [I-D.ietf-pquip-pqc-engineers]... (see Table 5 in [I-D.ietf-pquip-pqc-engineers]).""",2026-05-09,qwen3.6:27b,high
xw-133,draft-ietf-uta-pqc-app-01,RFC 8446,intersects_with,technical_dependency,"""When using protocols such as TLS 1.3 [RFC8446]... clients and servers perform ephemeral public-key exchanges...""",2026-05-09,qwen3.6:27b,high
xw-134,draft-ietf-uta-pqc-app-01,RFC 9147,intersects_with,technical_dependency,"""When using protocols such as... DTLS 1.3 [RFC9147]... clients and servers perform ephemeral public-key exchanges...""",2026-05-09,qwen3.6:27b,high
xw-135,draft-ietf-uta-pqc-app-01,RFC 9001,intersects_with,technical_dependency,"""...or protocols built on these foundations (e.g., QUIC [RFC9001]), clients and servers perform ephemeral public-key exchanges...""",2026-05-09,qwen3.6:27b,high
xw-136,draft-ietf-uta-pqc-app-01,RFC 2119,intersects_with,technical_dependency,"""The key words ""MUST"", ""MUST NOT""... are to be interpreted as described in BCP 14 [RFC2119]...""",2026-05-09,qwen3.6:27b,high
xw-137,draft-ietf-uta-pqc-app-01,RFC 8174,intersects_with,technical_dependency,"""The key words... are to be interpreted as described in BCP 14 [RFC2119] [RFC8174]...""",2026-05-09,qwen3.6:27b,high
xw-138,draft-wang-ipsecme-kem-auth-ikev2-03,FIPS 203,intersects_with,technical_dependency,"""Motivated by the fact that ML-KEM [FIPS203] is much more efficient than ML-DSA [FIPS204]... This draft specifies how to use KEM-based authentication for the Internet Key Exchange Protocol Version 2 (IKEv2)""",2026-05-09,qwen3.6:27b,high
xw-139,draft-wang-ipsecme-kem-auth-ikev2-03,FIPS 204,intersects_with,technical_dependency,"""Motivated by the fact that ML-KEM [FIPS203] is much more efficient than ML-DSA [FIPS204]... Section 4. Comparison of ML-KEM and ML-DSA""",2026-05-09,qwen3.6:27b,high
xw-140,draft-wang-ipsecme-kem-auth-ikev2-03,IETF RFC 7296,intersects_with,technical_dependency,"""This draft specifies a new authentication mechanism... for the Internet Key Exchange Protocol Version 2 (IKEv2) [RFC7296].""",2026-05-09,qwen3.6:27b,high
xw-141,draft-wang-ipsecme-kem-auth-ikev2-03,IETF RFC 9370,intersects_with,technical_dependency,"""an extension allowing multiple key exchanges in IKEv2 [RFC9370] was introduced to achieve post-quantum (PQ) security for the key exchange.""",2026-05-09,qwen3.6:27b,high
xw-142,draft-wang-ipsecme-kem-auth-ikev2-03,draft-ietf-ipsecme-ikev2-mlkem,intersects_with,technical_dependency,"""By following the definition given in [I-D.ietf-ipsecme-ikev2-mlkem], a KEM consists of three algorithms...""",2026-05-09,qwen3.6:27b,high
xw-143,draft-wang-ipsecme-kem-auth-ikev2-03,draft-ietf-pquip-hybrid-signature-spectrums,intersects_with,technical_dependency,"""By following the definition given in [I-D.ietf-pquip-hybrid-signature-spectrums], a signature scheme consists of the following three algorithms...""",2026-05-09,qwen3.6:27b,high
xw-144,draft-wang-ipsecme-kem-auth-ikev2-03,draft-ietf-ipsecme-ikev2-pqc-auth,intersects_with,technical_dependency,"""'Signature Authentication in the Internet Key Exchange Version 2 (IKEv2) using PQC' [I-D.ietf-ipsecme-ikev2-pqc-auth] specifies how NIST PQ digital algorithms ML-DSA [FIPS204] and SLH-DSA [FIPS205] can be used in IKEv2.""",2026-05-09,qwen3.6:27b,high
xw-145,draft-wang-ipsecme-kem-auth-ikev2-03,draft-hu-ipsecme-pqt-hybrid-auth,intersects_with,technical_dependency,"""'Post-Quantum Traditional (PQ/T) Hybrid PKI Authentication in the Internet Key Exchange Version 2 (IKEv2)' [I-D.hu-ipsecme-pqt-hybrid-auth] specifies how to run general hybrid PQ/T digital algorithms in IKEv2.""",2026-05-09,qwen3.6:27b,high
xw-146,draft-wang-ipsecme-kem-auth-ikev2-03,draft-celi-wiggers-tls-authkem,intersects_with,technical_dependency,"""'KEM-based Authentication for TLS 1.3' [I-D.celi-wiggers-tls-authkem]... specifies how a KEM can be used to achieve post-quantum secure authentication for the TLS 1.3 protocol.""",2026-05-09,qwen3.6:27b,high
xw-147,draft-wang-ipsecme-kem-auth-ikev2-03,draft-wiggers-tls-authkem-psk,intersects_with,technical_dependency,"""'KEM-based Authentication for TLS 1.3' [I-D.celi-wiggers-tls-authkem] [I-D.wiggers-tls-authkem-psk] specifies how a KEM can be used to achieve post-quantum secure authentication for the TLS 1.3 protocol.""",2026-05-09,qwen3.6:27b,high
xw-148,NSA CNSA 2.0,NIST SP 800-208,intersects_with,technical_dependency,"""The algorithms chosen for software- and firmware-signing are those specified in NIST Special Publication 800-208. NSA recommends Leighton-Micali with SHA-256/192, but all NIST SP 800-208 algorithms are approved for this use case.""",2026-05-09,qwen3.6:27b,high
xw-149,NSA CNSA 2.0,NSM-10,intersects_with,policy_reference,"""NSA expects the transition to QR algorithms for NSS to be complete by 2035 in line with NSM-10.""",2026-05-09,qwen3.6:27b,high
xw-150,NSA CNSA 2.0,CNSSP 15,intersects_with,policy_reference,"""These algorithms... are an update to those in the Commercial National Security Algorithm Suite (referred to as CNSA 1.0, the algorithms currently listed in CNSSP 15, Annex B).""",2026-05-09,qwen3.6:27b,high
xw-151,NSA CNSA 2.0,CNSSP 11,intersects_with,policy_reference,"""In accordance with CNSSP 11, software and hardware providing cryptographic services require National Information Assurance Partnership (NIAP) or NSA validation in addition to meeting the requirements of the appropriate version of CNSA.""",2026-05-09,qwen3.6:27b,high
xw-152,NSA CNSA 2.0,FIPS 186-5,intersects_with,technical_dependency,"""NIST recently announced its standardization selections for post-quantum cryptography... NSA is announcing this selection of public-key algorithms to provide future NSS requirements""",2026-05-09,qwen3.6:27b,medium
xw-153,NSA CNSA 2.0,RFC 8603,intersects_with,implementation_guidance,"""The following documents specify how to configure solutions to comply with CNSA requirements. These include: RFC 8603 'Commercial National Security Algorithm (CNSA) Suite Certificate and Certificate Revocation List (CRL) Profile'""",2026-05-09,qwen3.6:27b,high
xw-154,NSA CNSA 2.0,RFC 8755,intersects_with,implementation_guidance,"""The following documents specify how to configure solutions to comply with CNSA requirements. These include: ... RFC 8755 'Using Commercial National Security Algorithm Suite Algorithms in Secure/Multipurpose Internet Mail Extensions'""",2026-05-09,qwen3.6:27b,high
xw-155,NSA CNSA 2.0,RFC 8756,intersects_with,implementation_guidance,"""The following documents specify how to configure solutions to comply with CNSA requirements. These include: ... RFC 8756 'Commercial National Security Algorithm (CNSA) Suite Profile of Certificate Management over CMS'""",2026-05-09,qwen3.6:27b,high
xw-156,NSA CNSA 2.0,NSM-8,intersects_with,policy_reference,"""NSS owners and operators must report on their progress in updating to CNSA 1.0 and CNSA 2.0 as part of their responsibilities under NSM-8 and NSM-10.""",2026-05-09,qwen3.6:27b,high
xw-157,NSA CNSA 2.0 FAQ,NSA CNSA 2.0,intersects_with,implementation_guidance,"""These frequently asked questions (FAQ) and answers are intended to clarify Commercial National Security Algorithm Suite 2.0 (CNSA 2.0) requirements for National Security Systems (NSS)""",2026-05-09,qwen3.6:27b,high
xw-158,NSA CNSA 2.0 FAQ,FIPS 203,intersects_with,technical_dependency,"""ML-KEM (previously CRYSTALS-Kyber) ... Specification FIPS PUB 203 ... ML-KEM and ML-DSA are fully specified standards described by NIST in FIPS 203 and 204, respectively.""",2026-05-09,qwen3.6:27b,high
xw-159,NSA CNSA 2.0 FAQ,FIPS 204,intersects_with,technical_dependency,"""ML-DSA (previously CRYSTALS-Dilithium) ... Specification FIPS PUB 204 ... ML-KEM and ML-DSA are fully specified standards described by NIST in FIPS 203 and 204, respectively.""",2026-05-09,qwen3.6:27b,high
xw-160,NSA CNSA 2.0 FAQ,NIST SP 800-208,intersects_with,technical_dependency,"""Refer to NIST standardized stateful hash-based signatures in NIST SP 800-208 ... NSA has only approved LMS and XMSS for use in NSS.""",2026-05-09,qwen3.6:27b,high
xw-161,NSA CNSA 2.0 FAQ,CNSSP 15,intersects_with,policy_reference,"""The Timeframe section of this FAQ and CNSSP 15 provide transition timeframe information.""",2026-05-09,qwen3.6:27b,high
xw-162,NSA CNSA 2.0 FAQ,NSM-10,intersects_with,policy_reference,"""In accordance with NSM-10 and CNSSP-11, QR algorithms should be implemented in NSS mission systems...""",2026-05-09,qwen3.6:27b,high
xw-163,NSA CNSA 2.0 FAQ,CNSSP 11,intersects_with,policy_reference,"""In accordance with NSM-10 and CNSSP-11, QR algorithms should be implemented in NSS mission systems...""",2026-05-09,qwen3.6:27b,high
xw-164,NSA CNSA 2.0 FAQ,FIPS-180-4,intersects_with,technical_dependency,"""Secure Hash Algorithm (SHA) ... Specification FIPS PUB 180-4 ... Use SHA-384 or SHA-512 for all classification levels.""",2026-05-09,qwen3.6:27b,high
xw-165,BSI TR-02102-2,BSI TR-02102-1,subset_of,technical_dependency,"""It is used for the secure transmission of information... as a concretisation of the general recommendations in Part 1 of this Technical Guideline [TR-02102-1].""",2026-05-09,qwen3.6:27b,high
xw-166,BSI TR-02102-2,RFC 8446,intersects_with,implementation_guidance,"""TLS 1.3... specified in [RFC 8446]... The following TLS versions are recommended: TLS 1.3... Use up to 2032+""",2026-05-09,qwen3.6:27b,high
xw-167,BSI TR-02102-2,RFC 5246,intersects_with,implementation_guidance,"""TLS 1.2... specified in [RFC 5246]... TLS 1.2 is only recommended until the end of 2031, since, based on current knowledge, no quantum-safe key agreement mechanisms will be standardized for TLS 1.2.""",2026-05-09,qwen3.6:27b,high
xw-168,BSI TR-02102-2,RFC 8996,intersects_with,policy_reference,"""TLS 1.0 and TLS 1.1 are not recommended (see also [RFC 8996]).""",2026-05-09,qwen3.6:27b,high
xw-169,BSI TR-02102-2,RFC 6176,intersects_with,policy_reference,"""SSL v2 ([SSLv2]) and SSL v3 ([SSLv3]) are not recommended (see also [RFC 6176] and [RFC 7568]).""",2026-05-09,qwen3.6:27b,high
xw-170,BSI TR-02102-2,RFC 7568,intersects_with,policy_reference,"""SSL v2 ([SSLv2]) and SSL v3 ([SSLv3]) are not recommended (see also [RFC 6176] and [RFC 7568]).""",2026-05-09,qwen3.6:27b,high
xw-171,BSI TR-02102-3,BSI TR-02102-1,intersects_with,technical_dependency,"""Note: For the definitions of the cryptographic terms used in this document, please refer to the glossary in [TR-02102-1].""",2026-05-09,qwen3.6:27b,high
xw-172,BSI TR-02102-3,IETF RFC 7296,intersects_with,implementation_guidance,"""For implementations, RFC 7296 (previous version RFC 5996) is particularly important, since it includes a comprehensive revision of previous standards as well as clarifications from RFC 4718.""",2026-05-09,qwen3.6:27b,high
xw-173,BSI TR-02102-3,RFC 5996,intersects_with,implementation_guidance,"""For implementations, RFC 7296 (previous version RFC 5996) is particularly important...""",2026-05-09,qwen3.6:27b,medium
